緯度,経度,方位,pause
36.080003305438176,140.0808505238944,70.06237473724333,False
36.08001353820209,140.08086165347524,43.028410007219115,False
36.0800223325157,140.0808765489929,26.864835069427734,False
36.08002382569665,140.08089248565045,-3.087515534915782,False
36.08002051018287,140.08090828153144,-38.29702266669747,False
36.08000964616388,140.08091948407588,-63.64945989838962,False
36.079996018764255,140.08092329260933,-94.34000700779855,False
36.07997892084748,140.08091791066647,-121.18973409473288,False
36.079970647077836,140.08090614016186,-152.56396761357803,False
36.07996874112175,140.0808893042126,164.48368773026937,False
36.079979385654184,140.0808733765111,128.11462222782603,False
36.07999238483172,140.08086476630882,103.63613807500494,False
36.08001036641335,140.0808632800785,87.19275299986226,False
36.08002838486135,140.08086433111782,96.20666107836976,False
36.08004849304625,140.08085988873663,103.39068553692773,False
36.08006608952211,140.0808525643331,116.65492832511384,False
36.08007871761525,140.0808455811528,143.85930976951656,False
36.080089711562884,140.08083538872606,118.15094755275123,False
36.08010681093976,140.08082657675934,112.0199011771603,False
36.08012376609505,140.0808174319645,113.15037779429761,False
36.080141175729786,140.08081009384446,108.383182442566,False
36.08015744323387,140.08080471195018,100.8887773595747,False
36.08017551655208,140.08080054371993,101.17823600461733,False
36.08019372323124,140.08079704247422,101.94696153368501,False
36.08021207259576,140.08079416873503,95.41238269593349,False
36.080230470213586,140.0807917709066,95.44200617411127,False
36.080248979445784,140.08078995922327,97.5370513750953,False
36.08026743731279,140.08078789318108,97.26051799028993,False
36.080285966224146,140.08078652378884,95.61709112002364,False
36.08030423227187,140.0807838600605,93.79539439442546,False
36.08032256930357,140.08078230130923,99.06445778001394,False
36.08034060563842,140.0807777448181,103.33593696570404,False
36.08035822610097,140.08077191771716,109.09621677687257,False
36.080375700230064,140.08076463592127,109.51430384713653,False
36.08039460666495,140.08075542498202,113.49070298847467,False
36.080410851254015,140.08074643259835,108.75925528753858,False
36.08042890531723,140.08074152449385,100.32491624050024,False
36.08044308197234,140.08073973099405,126.89343983607233,False
36.08045593934095,140.08073411212368,103.60133013564754,False
36.08047247665046,140.08073141950905,90.62689462159581,False
36.0804909111549,140.08073053476238,92.4196463161546,False
36.080507486436936,140.08073030575267,83.68230837001344,False
36.08052602143318,140.08073207341798,88.73372186545684,False
36.08054548975326,140.0807327730942,116.4469284466616,False
36.080559825607146,140.080730048693,94.55974813726985,False
36.08057833736452,140.08072909145312,89.52198957385953,False
36.080596258427455,140.08072832071213,67.79658659602897,False
36.0806097140183,140.08072863419213,92.21888551418716,False
36.080627762558535,140.08072678632232,93.18870248386418,False
36.08064434672507,140.08072298132484,102.41720521406718,False
36.080671216423724,140.08071476847417,109.86333527575779,False
36.08068852098803,140.08070868751832,101.41565414352482,False
36.0807052148651,140.08070772852926,91.32668806543359,False
36.08072355023826,140.08070917770456,84.13033604451188,False
36.0807392740733,140.08071084625442,96.20847091072592,False
36.08075320904557,140.08070730256745,76.06861037386294,False
36.08076846316108,140.0807054536709,99.87691672321017,False
36.080784174568905,140.0806998149731,108.88937092019763,False
36.0808038538443,140.0806932519718,106.61262874661776,False
36.080821443309894,140.080686540348,108.29722360801593,False
36.080837916987164,140.08067845235158,88.36806217965406,False
36.08085114402865,140.08067406557862,110.23127755429512,False
36.08086610009649,140.08066538827694,118.45143938857112,False
36.08088025222006,140.08065424947097,128.22310670123943,False
36.080895679063374,140.08063808105177,133.7245893756552,False
36.08090928290197,140.08062268193243,132.04125805894384,False
36.08092187486661,140.08060637483047,140.45295788755047,False
36.08093313256481,140.08058843960453,143.47798178214012,False
36.080946886961875,140.08057162352497,158.86844177065777,False
36.080956786697676,140.08055676234252,135.82216395921105,False
36.080967946797934,140.0805400822725,115.05169861028668,False
36.08097905913563,140.080531041212,159.38435156201757,False
36.08098805912661,140.0805162004004,135.99600792555518,False
36.08100116443591,140.08050025933352,137.36051854892838,False
36.081014231870874,140.08048453042016,134.94671057601633,False
36.08102445039662,140.08047250271412,166.67006953010716,False
36.0810322774052,140.08045883663272,136.05234932319254,False
36.08104598603223,140.08044133953007,165.59159256683554,False
36.08105359063093,140.0804276078576,137.3308947777888,False
36.08106747871163,140.0804094405357,139.46498240087467,False
36.08107975076404,140.08039221526064,136.18805117797191,False
36.08109281815077,140.0803760619032,131.85891285670283,False
36.081108838511206,140.08036053360473,126.79567945299833,False
36.08112388769658,140.08034922229473,145.85172326355774,False
36.08113520325479,140.0803400502899,113.72995308454281,False
36.08115256713814,140.08033206871954,112.55032085512808,False
36.08116842498335,140.08032530094616,102.97984091449028,False
36.08118850379598,140.08032114834657,94.70214436843388,False
36.08120681635455,140.08032033025617,87.19589121963273,False
36.081225072380114,140.08032217175537,89.49214555707678,False
36.081243535467216,140.08032217691806,92.48290925962439,False
36.08126200853489,140.08032123935465,88.42924978894891,False
36.08128060390874,140.0803232015724,85.11549856471645,False
36.081299045793266,140.08032600498166,84.45694620410995,False
36.08131752468263,140.08032786653578,85.82954726352055,False
36.081336020495975,140.0803292614184,85.6468246812448,False
36.0813502468629,140.0803289391093,63.041866525534395,False
36.08136376028534,140.08033169081415,87.58821675302075,False
36.08138404173604,140.0803332458903,89.25426360422234,False
36.08140438271569,140.08033461129023,83.24546561354457,False
36.08142261099356,140.08033822124867,79.76620705637313,False
36.08144231800367,140.08034152118336,91.20447429654894,False
36.08146096559562,140.08034065321178,90.02121008196825,False
36.08147947268013,140.08034106076084,85.7168694964513,False
36.08149341483627,140.08034193010755,59.796848914154694,False
36.081506600860095,140.08034474720566,86.34914346355541,False
36.08152499060552,140.08034655105797,86.65123179538344,False
36.08153892507848,140.0803465279622,64.30042918844897,False
36.08155524351187,140.08035215693155,105.11741108536746,False
36.081570761749525,140.0803526206745,85.21640092722706,False
36.08158628432734,140.0803558589082,114.8887302130494,False
36.0816009928724,140.08034906949786,101.4311704333224,False
36.081611478035356,140.0803420449326,138.8797134833032,False
36.081617657357796,140.08032459243805,159.5603415015464,False
36.08162074320524,140.080306395538,-179.82127528308868,False
36.08161855123686,140.0802847032712,-171.64397924911117,False
36.08161479566967,140.0802646712373,-163.67132689550303,False
36.081608996339824,140.0802457017023,-155.77852636395204,False
36.08160096966212,140.08022523193924,-154.02666745807045,False
36.081592490184505,140.08020321972032,177.7211024509149,False
36.08158841206819,140.08018726210796,-153.59491729575757,False
36.081582829570905,140.0801681826506,-166.04012055469894,False
36.081579386013836,140.0801534358551,161.8222734004753,False
36.08158026638339,140.08013449921683,-177.55538201200574,False
36.081580921364825,140.08011384804024,174.0712820147869,False
36.08158275813609,140.0800914358267,174.33845379345473,False
36.08158462832078,140.08006968794078,146.5173332758187,False
36.08158886563896,140.08005682702878,-160.67620455680034,False
36.081587114448006,140.08003560077213,-176.0970544790466,False
36.08158488682737,140.08001372192982,155.75961788874193,False
36.081587272151644,140.0799971159783,177.86507265694735,False
36.08158766176698,140.0799743459153,179.12542940403782,False
36.08158981631867,140.07995388762237,170.22221776323215,False
36.08159348967101,140.07993402816018,161.2415473800586,False
36.08160132247451,140.079913407207,155.60384039972217,False
36.081609322081654,140.07989315943004,150.73054059340873,False
36.08161842242171,140.07987616567436,142.95385897851216,False
36.08162546551998,140.07986346603954,113.5807854004075,False
36.08164094658179,140.07985169894874,110.1951777750272,False
36.0816556157086,140.079849271759,90.46526620923326,False
36.08167391757221,140.0798502002434,87.36568414351453,False
36.08169216586365,140.07985085341033,82.38477115354871,False
36.081709289107536,140.07985474262236,78.8170325271459,False
36.081720961897176,140.079855703993,86.77006356630683,False
