中心アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,右アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,左アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,現在の車体中心の緯度,現在の車体中心の経度,現在の車体の方位角,車体姿勢,目標の緯度,目標の経度,目標の方位角,目標位置と現在位置の距離,目標位置と現在姿勢の方位角の差
1730003809.3398347,1729971409.2,36.0832094467,140.07766695,65.512,4,1730003809.3204029,1729971409.2,36.0832068467,140.077670755,65.525,4,1730003809.3320057,1729971409.2,36.0832111483,140.0776714017,65.547,4,36.08320942741354,140.07766581786663,83.83996444408126,-6.160035555918743,36.08320745169015,140.07768411355718,-5.588173630312758,2.5820341366935873,-0.709054422798788
1730003809.546893,1729971409.4,36.0832092917,140.0776680183,65.528,4,1730003809.538431,1729971409.4,36.0832067467,140.0776718817,65.521,4,1730003809.5302007,1729971409.4,36.0832110217,140.0776725267,65.548,4,36.08320941409183,140.07766689055526,83.02778751072104,-6.972212489278955,36.08320745169015,140.07768411355718,-5.588173630312758,2.485955444253443,-0.12938015005149692
1730003809.75807,1729971409.6,36.0832091067,140.077669375,65.519,4,1730003809.740025,1729971409.6,36.0832065817,140.0776730983,65.513,4,1730003809.7549863,1729971409.6,36.0832108467,140.077673855,65.54400000000001,4,36.083209302259974,140.07766801662638,83.00309361110689,-6.996906388893103,36.08320745169015,140.07768411355718,-5.588173630312758,2.3837754482155136,-0.11010001822720043
1730003809.944141,1729971409.8,36.083209005,140.0776707233,65.523,4,1730003809.9284616,1729971409.8,36.0832064,140.0776745333,65.516,4,1730003809.93116,1729971409.8,36.0832106783,140.077675235,65.55000000000001,4,36.08320920441846,140.07766930091978,81.78769247897533,-8.212307521024675,36.08320745169015,140.07768411355718,-5.588173630312758,2.2676488718251746,1.0158950989341662
1730003810.3472338,1729971410.2,36.08320866,140.0776739633,65.51400000000001,4,1730003810.3383598,1729971410.2,36.0832059917,140.07767774,65.521,4,1730003810.3445423,1729971410.2,36.0832103067,140.0776784917,65.536,4,36.083208992998046,140.0776707022109,82.40072753107624,-7.599272468923751,36.08320745169015,140.07768411355718,-5.588173630312758,2.139504614017602,0.6027378008651719
1730003810.554623,1729971410.4,36.083208545,140.0776758067,65.50800000000001,4,1730003810.5610604,1729971410.4,36.083205885,140.07767955,65.521,4,1730003810.5429394,1729971410.4,36.083210185,140.0776803217,65.531,4,36.08320863071284,140.07767393858924,81.93451205836473,-8.065487941635272,36.08320745169015,140.07768411355718,-5.588173630312758,1.845286800082349,1.20535335671222
1730003810.7713058,1729971410.6,36.0832083133,140.0776776433,65.5,4,1730003810.774023,1729971410.6,36.083205705,140.0776813417,65.515,4,1730003810.7511203,1729971410.6,36.0832099433,140.0776821067,65.53999999999999,4,36.08320853074958,140.0776757611068,81.69438247166443,-8.305617528335578,36.08320745169015,140.07768411355718,-5.588173630312758,1.681006955307288,1.1525356042260329
1730003810.9619062,1729971410.8,36.0832080333,140.0776793933,65.493,4,1730003810.9647398,1729971410.8,36.0832053967,140.077683145,65.507,4,1730003810.9501896,1729971410.8,36.0832096383,140.077683925,65.533,4,36.08320832268975,140.077677549959,81.64730378876558,-8.352696211234415,36.08320745169015,140.07768411355718,-5.588173630312758,1.518268940675618,1.3069386231569815
1730003811.1714804,1729971411.0,36.0832078967,140.0776810083,65.483,4,1730003811.151452,1729971411.0,36.0832052417,140.0776848083,65.501,4,1730003811.1662893,1729971411.0,36.0832094833,140.0776856033,65.533,4,36.083208025216145,140.0776793624309,81.49243014585359,-8.507569854146405,36.08320745169015,140.07768411355718,-5.588173630312758,1.3522655195049458,2.001376508215542
1730003811.3636358,1729971411.2,36.0832077917,140.0776820183,65.479,4,1730003811.3542342,1729971411.2,36.0832051233,140.0776858233,65.503,4,1730003811.3510664,1729971411.2,36.0832093633,140.0776866633,65.525,4,36.083207879760174,140.07768103500285,81.33128535643047,-8.668714643569526,36.08320745169015,140.07768411355718,-5.588173630312758,1.200760664137561,2.1131852810112877
1730003811.571108,1729971411.4,36.0832077483,140.07768261,65.478,4,1730003811.565357,1729971411.4,36.0832050917,140.077686425,65.499,4,1730003811.5813036,1729971411.4,36.0832093217,140.07768721,65.529,4,36.08320778931857,140.07768207804654,80.84529434009475,-9.154705659905245,36.08320745169015,140.07768411355718,-5.588173630312758,1.1062836701564966,2.5600432993424254
1730003811.9578123,1729971411.8,36.0832075367,140.077683895,65.506,4,1730003811.9697533,1729971411.8,36.083204965,140.0776876767,65.50999999999999,4,1730003811.9646318,1729971411.8,36.083209215,140.07768846,65.538,4,36.08320771896871,140.07768264577192,81.41557150020826,-8.584428499791743,36.08320745169015,140.07768411355718,-5.588173630312758,1.0545928021471473,2.092009424624284
1730003812.1712656,1729971412.0,36.0832073617,140.07768493,65.503,4,1730003812.180682,1729971412.0,36.0832048567,140.07768879,65.511,4,1730003812.1826823,1729971412.0,36.0832091167,140.0776894833,65.533,4,36.08320759883141,140.07768389598624,81.47360331134655,-8.526396688653449,36.08320745169015,140.07768411355718,-5.588173630312758,0.9412023770452121,2.0651772635844527
1730003812.351524,1729971412.2,36.083207285,140.0776861983,65.495,4,1730003812.3727944,1729971412.2,36.083204725,140.0776900883,65.503,4,1730003812.379718,1729971412.2,36.0832089967,140.0776907117,65.52799999999999,4,36.083207437102004,140.07768495414797,82.45876517394872,-7.541234826051278,36.08320745399375,140.07768412438355,-5.58487920804292,0.8454536858203672,1.589863561851108
1730003812.584017,1729971412.4,36.0832071633,140.0776876083,65.483,4,1730003812.5822604,1729971412.4,36.0832045867,140.0776914617,65.502,4,1730003812.5625153,1729971412.4,36.083208895,140.0776921,65.52,4,36.083207265415375,140.0776862104238,83.23002224969648,-6.769977750303532,36.08320625314847,140.07770721240365,-3.8954236043413095,2.814933580309562,3.209315485514129
1730003812.9381459,1729971412.8,36.0832068583,140.0776905017,65.483,4,1730003812.764986,1729971412.6,36.0832044,140.0776928967,65.499,4,1730003812.7755077,1729971412.6,36.083208685,140.0776935617,65.52,4,36.08320715147855,140.07768759216535,83.12807586327862,-6.8719241367213755,36.08320625314847,140.07770721240365,-3.8954236043413095,2.689941166189025,3.415396433537048
1730003813.163939,1729971413.0,36.0832067217,140.0776918067,65.5,4,1730003813.1320503,1729971413.0,36.0832041283,140.0776956133,65.499,4,1730003812.9761102,1729971412.8,36.0832085817,140.07769497,65.511,4,36.083206972332185,140.07768904342805,82.8050389090765,-7.194961090923518,36.08320625314847,140.07770721240365,-3.8954236043413095,2.5582948130875933,4.006316406326028
1730003813.334409,1729971413.2,36.083206675,140.0776924167,65.496,4,1730003813.3191645,1729971413.2,36.083204095,140.07769628,65.503,4,1730003813.3359535,1729971413.2,36.0832084017,140.0776969067,65.523,4,36.08320595449713,140.07769110148396,96.70168256127593,6.701682561275933,36.08320625314847,140.07770721240365,-3.8954236043413095,2.3691492162410146,-7.411797494863104
1730003813.5284452,1729971413.4,36.0832066267,140.0776925733,65.494,4,1730003813.5361154,1729971413.4,36.0832040617,140.07769643,65.497,4,1730003813.5397012,1729971413.4,36.08320838,140.0776971067,65.526,4,36.0832066517678,140.0776924036066,83.24931512135895,-6.750684878641049,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2542146766924116,4.036851990330937
1730003813.7455285,1729971413.6,36.0832066217,140.0776926117,65.496,4,1730003813.7300103,1729971413.6,36.083204055,140.0776964667,65.497,4,1730003813.7464588,1729971413.6,36.08320837,140.0776970883,65.529,4,36.08320665480507,140.07769258322102,82.73565561731468,-7.2643443826853265,36.08320625314847,140.07770721240365,-3.8954236043413095,2.238071374018675,4.52228398936041
1730003813.9301264,1729971413.8,36.0832066167,140.07769262,65.495,4,1730003813.917519,1729971413.8,36.0832040633,140.0776964417,65.493,4,1730003813.9319825,1729971413.8,36.0832083733,140.07769713,65.52799999999999,4,36.08320661192035,140.0776925871778,83.31651404204429,-6.68348595795571,36.08320625314847,140.07770721240365,-3.8954236043413095,2.237492765417113,4.062701411996176
1730003814.3502162,1729971414.2,36.083206595,140.0776926283,65.509,4,1730003814.1772304,1729971414.0,36.0832040383,140.07769646,65.496,4,1730003814.180596,1729971414.0,36.0832083467,140.0776970933,65.531,4,36.08320666040767,140.07769260201076,82.59842527477392,-7.401574725226082,36.08320625314847,140.07770721240365,-3.8954236043413095,2.236410792816711,4.641531506892797
1730003814.5600102,1729971414.4,36.0832065933,140.0776926217,65.506,4,1730003814.5452788,1729971414.4,36.083204065,140.0776964667,65.49799999999999,4,1730003814.5644054,1729971414.4,36.0832083283,140.0776971533,65.512,4,36.083206599948156,140.07769258749605,83.18155373206278,-6.818446267937237,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2374037816998666,4.231611517331689
1730003814.752641,1729971414.6,36.0832065967,140.0776926267,65.50399999999999,4,1730003814.7613559,1729971414.6,36.0832040367,140.07769646,65.494,4,1730003814.7686923,1729971414.6,36.083208335,140.07769714,65.517,4,36.08320664243377,140.07769262675032,82.53653245852163,-7.463467541478367,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2340898699977485,4.751761706442231
1730003814.9752343,1729971414.8,36.0832065967,140.0776926433,65.5,4,1730003815.1681256,1729971415.0,36.08320406,140.077696485,65.499,4,1730003814.9584324,1729971414.8,36.083208325,140.0776971667,65.518,4,36.083206623883136,140.07769261551314,82.66701600280753,-7.332983997192468,36.08320625314847,140.07770721240365,-3.8954236043413095,2.235004463525955,4.675214724647959
1730003815.367184,1729971415.2,36.0832065783,140.07769264,65.499,4,1730003815.3490562,1729971415.2,36.0832040517,140.0776964933,65.497,4,1730003815.3635283,1729971415.2,36.0832083667,140.0776971483,65.50399999999999,4,36.083206634982005,140.0776926420706,82.59212313389713,-7.407876866102871,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2326725482496856,4.715690970724801
1730003815.5522027,1729971415.4,36.0832065733,140.07769266,65.497,4,1730003815.5607255,1729971415.4,36.083204055,140.0776964467,65.489,4,1730003815.572756,1729971415.4,36.083208365,140.0776971733,65.503,4,36.08320662976791,140.07769263360603,82.96090747163171,-7.039092528368289,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2334070086532396,4.362651275351143
1730003815.765889,1729971415.6,36.08320657,140.077692675,65.493,4,1730003815.7576718,1729971415.6,36.0832040483,140.07769647,65.489,4,1730003815.7475817,1729971415.6,36.0832083567,140.0776971583,65.503,4,36.08320667626613,140.07769263012617,82.19151869114518,-7.8084813088548195,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2339669301180627,5.000231915247401
1730003815.9351368,1729971415.8,36.08320656,140.077692635,65.496,4,1730003815.963008,1729971415.8,36.0832040683,140.0776964417,65.49,4,1730003815.9675963,1729971415.8,36.0832083467,140.07769714,65.506,4,36.08320664476911,140.07769263033654,82.5957070632624,-7.404292936737611,36.08320625314847,140.07770721240365,-3.8954236043413095,2.233779501435248,4.685555951975348
1730003816.1708093,1729971416.0,36.083206615,140.0776926167,65.488,4,1730003816.1589174,1729971416.0,36.0832040533,140.077696425,65.485,4,1730003816.1780775,1729971416.0,36.083208355,140.0776971767,65.506,4,36.08320665917682,140.07769260855576,82.43729587305543,-7.562704126944567,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2358153994871066,4.805429337724818
1730003816.3405263,1729971416.2,36.083206645,140.077692645,65.496,4,1730003816.361296,1729971416.2,36.0832040683,140.0776964333,65.485,4,1730003816.3712826,1729971416.2,36.083208335,140.0776971817,65.506,4,36.08320668712217,140.07769262384394,81.90990428511644,-8.090095714883555,36.08320625314847,140.07770721240365,-3.8954236043413095,2.2345914102856836,5.251707994515961
1730003816.58175,1729971416.4,36.08320663,140.07769265,65.485,4,1730003816.573612,1729971416.4,36.083204065,140.0776964633,65.483,4,1730003816.7377076,1729971416.6,36.0832083433,140.077697185,65.497,4,36.083206686410016,140.07769263080695,81.87975495831688,-8.120245041683122,36.08320625314847,140.07770721240365,-3.8954236043413095,2.23396111552126,5.283085040631091
1730003816.9483588,1729971416.8,36.0832065933,140.077692875,65.481,4,1730003816.9563897,1729971416.8,36.083204035,140.0776966717,65.481,4,1730003816.9429283,1729971416.8,36.0832083533,140.0776974183,65.499,4,36.08320667069795,140.07769264432366,82.18676964528129,-7.81323035471871,36.08320625314847,140.07770721240365,-3.8954236043413095,2.232659511884673,5.019209709825903
1730003817.1720376,1729971417.0,36.083206545,140.0776933033,65.47999999999999,4,1730003817.1838825,1729971417.0,36.083204025,140.07769713,65.483,4,1730003817.1586778,1729971417.0,36.0832083267,140.0776978083,65.5,4,36.08320667210122,140.07769286712121,81.99456308948625,-8.005436910513755,36.08320625314847,140.07770721240365,-3.8954236043413095,2.212624119222381,5.182058942570665
1730003817.3663414,1729971417.2,36.0832064617,140.077693965,65.488,4,1730003817.3682497,1729971417.2,36.083203995,140.0776977667,65.487,4,1730003817.3421814,1729971417.2,36.083208295,140.0776983683,65.503,4,36.083206612466064,140.0776932844393,82.69086854282256,-7.309131457177449,36.08320625314847,140.07770721240365,-3.8954236043413095,2.1747616277271904,4.611097840863495
1730003817.5573263,1729971417.4,36.0832064117,140.0776947433,65.488,4,1730003817.7281094,1729971417.6,36.0832039267,140.0776994683,65.481,4,1730003817.5421696,1729971417.4,36.0832082517,140.0776991417,65.491,4,36.08320653306671,140.0776938755658,83.5073236966095,-6.4926763033905015,36.08320625314847,140.07770721240365,-3.8954236043413095,2.121173158827142,3.9646579120085894
1730003817.9555526,1729971417.8,36.0832062467,140.0776966817,65.481,4,1730003817.9258227,1729971417.8,36.0832038933,140.077700555,65.467,4,1730003817.9513535,1729971417.8,36.0832081783,140.07770109,65.49,4,36.083205878786465,140.0776950939437,93.51506731889862,3.5150673188986157,36.08320625314847,140.07770721240365,-3.8954236043413095,2.009480152401108,-4.1127412437578235
1730003818.1724222,1729971418.0,36.0832061967,140.0776979033,65.481,4,1730003818.1511781,1729971418.0,36.083203825,140.0777017933,65.461,4,1730003818.1794991,1729971418.0,36.0832081317,140.0777023033,65.487,4,36.08320638256562,140.07769662509855,84.20083734952897,-5.799162650471029,36.08320625314847,140.07770721240365,-3.8954236043413095,1.8730390721714396,3.447347221510166
1730003818.5470753,1729971418.4,36.0832061033,140.0777003783,65.472,4,1730003818.5498548,1729971418.4,36.083203665,140.07770426,65.458,4,1730003818.5563347,1729971418.4,36.083207945,140.0777048017,65.478,4,36.08320630741471,140.07769784874552,84.4977978442611,-5.502202155738907,36.08320625314847,140.07770721240365,-3.8954236043413095,1.762581306904217,3.274209469358252
1730003818.760685,1729971418.6,36.08320607,140.077701885,65.461,4,1730003818.7301538,1729971418.6,36.0832036533,140.0777057317,65.455,4,1730003818.7545006,1729971418.6,36.083207945,140.0777062667,65.471,4,36.083206156468954,140.0777003340398,84.12190535741402,-5.878094642585984,36.08320625314847,140.07770721240365,-3.8954236043413095,1.5382726630867176,3.9493458569503095
1730003818.9486146,1729971418.8,36.0832060117,140.0777032817,65.451,4,1730003818.9410434,1729971418.8,36.0832036183,140.077707215,65.461,4,1730003818.960577,1729971418.8,36.0832078783,140.0777076483,65.461,4,36.08320614537977,140.07770180173173,84.20982915903528,-5.79017084096472,36.08320625314847,140.07770721240365,-3.8954236043413095,1.4061164382421272,3.7302380413870337
1730003819.3497272,1729971419.2,36.0832058717,140.0777057967,65.436,4,1730003819.3214705,1729971419.2,36.083203525,140.077709745,65.441,4,1730003819.3448236,1729971419.2,36.083207815,140.0777101517,65.458,4,36.08320603128217,140.07770322702356,85.27023110256513,-4.729768897434861,36.08320625314847,140.07770721240365,-3.8954236043413095,1.2773951531357781,3.0303602944807233
1730003819.557164,1729971419.4,36.0832058433,140.07770667,65.436,4,1730003819.5320954,1729971419.4,36.0832035033,140.0777106333,65.44,4,1730003819.5652432,1729971419.4,36.083207815,140.077710985,65.452,4,36.08320593387046,140.0777057418457,85.59031964053878,-4.4096803594612135,36.08320625314847,140.07770721240365,-3.8954236043413095,1.05067492973795,2.9331359762150226
1730003819.7723134,1729971419.6,36.0832057717,140.0777074283,65.436,4,1730003819.7389374,1729971419.6,36.083203485,140.077711455,65.441,4,1730003819.7674742,1729971419.6,36.0832077583,140.0777117367,65.449,4,36.08320588636205,140.0777065994131,86.20390873604244,-3.7960912639575604,36.08320356190114,140.0777294498371,-5.871082393865663,2.9940539937580657,-2.956166979044332
1730003819.9798021,1729971419.8,36.0832057067,140.07770844,65.43,4,1730003819.9742155,1729971419.8,36.0832034267,140.077712445,65.434,4,1730003819.986541,1729971419.8,36.0832076933,140.0777127417,65.452,4,36.08320580541439,140.07770738290918,86.9305779111116,-3.069422088888404,36.08320356190114,140.0777294498371,-5.871082393865663,2.922918837389547,-3.6706343940773944
1730003820.1741848,1729971420.0,36.0832056567,140.07770976,65.43,4,1730003820.1452196,1729971420.0,36.0832033667,140.07771385,65.441,4,1730003820.1846886,1729971420.0,36.0832076417,140.07771413,65.453,4,36.0832057538221,140.0777083810904,86.76240926388459,-3.237590736115427,36.08320356190114,140.0777294498371,-5.871082393865663,2.8329674062704506,-3.6008908641144144
1730003820.5727475,1729971420.4,36.0832055733,140.0777129467,65.432,4,1730003820.545928,1729971420.4,36.08320322,140.0777168967,65.438,4,1730003820.5682395,1729971420.4,36.0832075133,140.0777173067,65.449,4,36.08320568678614,140.07770977698178,86.95027693504683,-3.0497230649531732,36.08320356190114,140.0777294498371,-5.871082393865663,2.7072603921679614,-3.949284635555126
1730003820.772577,1729971420.6,36.0832054683,140.07771469,65.423,4,1730003820.7543714,1729971420.6,36.0832030883,140.0777186633,65.444,4,1730003820.7707694,1729971420.6,36.083207365,140.077719065,65.449,4,36.083205632445505,140.0777128953789,85.55808491943462,-4.441915080565377,36.08320356190114,140.0777294498371,-5.871082393865663,2.4279122938844724,-3.2235373862335686
1730003820.9754906,1729971420.8,36.0832053533,140.0777165367,65.419,4,1730003820.950098,1729971420.8,36.0832029467,140.0777204983,65.443,4,1730003820.9684103,1729971420.8,36.0832072183,140.07772095,65.458,4,36.08320548810113,140.07771465741746,85.63082943469662,-4.369170565303374,36.08320356190114,140.0777294498371,-5.871082393865663,2.268495403599273,-3.430045111079768
1730003821.3569188,1729971421.2,36.0832051283,140.0777205417,65.417,4,1730003821.3739817,1729971421.2,36.0832025833,140.077724355,65.437,4,1730003821.3654375,1729971421.2,36.08320686,140.07772497,65.452,4,36.08320537661704,140.07771652067865,85.08367319877422,-4.916326801225782,36.08320356190114,140.0777294498371,-5.871082393865663,2.1005735807004124,-3.169778512322991
1730003821.5685384,1729971421.4,36.083204975,140.0777226767,65.41499999999999,4,1730003821.5730348,1729971421.4,36.0832023967,140.07772645,65.436,4,1730003821.5623488,1729971421.4,36.0832066717,140.0777271533,65.451,4,36.08320512037792,140.0777204720782,83.32815316800514,-6.67184683199485,36.08320356190114,140.0777294498371,-5.871082393865663,1.744352079783725,-2.133986895105006
1730003821.761955,1729971421.6,36.0832047533,140.077724705,65.42699999999999,4,1730003821.7484853,1729971421.6,36.0832021633,140.077728405,65.434,4,1730003821.7682893,1729971421.6,36.0832064117,140.0777292033,65.45,4,36.08320498940973,140.07772261993478,82.37779210440222,-7.622207895597783,36.08320356190114,140.0777294498371,-5.871082393865663,1.5510276186797176,-1.7471389707433114
1730003821.9596188,1729971421.8,36.0832045583,140.0777264667,65.43,4,1730003821.9503276,1729971421.8,36.0832019067,140.07773019,65.43,4,1730003821.9568036,1729971421.8,36.0832061783,140.0777310183,65.448,4,36.08320480604595,140.07772463359433,81.30957047662513,-8.690429523374876,36.08320356190114,140.0777294498371,-5.871082393865663,1.3687994019389633,-1.0745527616881851
1730003822.1796732,1729971422.0,36.0832044017,140.0777279967,65.428,4,1730003822.1578703,1729971422.0,36.083201705,140.0777316933,65.432,4,1730003822.1840484,1729971422.0,36.0832059867,140.077732585,65.448,4,36.083204577214595,140.07772643668105,81.03639865116497,-8.963601348835024,36.08320356190114,140.0777294498371,-5.871082393865663,1.2044463903566407,-0.9213141766315192
1730003822.3602872,1729971422.2,36.083204235,140.0777292533,65.43,4,1730003822.3387833,1729971422.2,36.0832015667,140.07773292,65.42699999999999,4,1730003822.3681893,1729971422.2,36.083205815,140.0777337917,65.441,4,36.08320441906815,140.07772797942317,80.38503471967682,-9.614965280323176,36.08320356190114,140.0777294498371,-5.871082393865663,1.0645639171500696,-0.6233691058304719
1730003822.7564476,1729971422.6,36.083204075,140.077730815,65.434,4,1730003822.74457,1729971422.6,36.0832013483,140.077734425,65.436,4,1730003822.738829,1729971422.6,36.0832055717,140.077735345,65.438,4,36.083204255847676,140.07772919442385,80.52420273937923,-9.475797260620762,36.08320356190114,140.0777294498371,-5.871082393865663,0.9536549464532015,-0.8603752035250247
1730003822.9549394,1729971422.8,36.08320396,140.0777316533,65.437,4,1730003822.917686,1729971422.8,36.0832012417,140.0777352283,65.435,4,1730003822.9441264,1729971422.8,36.083205475,140.0777361867,65.44,4,36.08320405878909,140.07773073072093,79.95176267428349,-10.048237325716508,36.08320178416052,140.0777659048164,-2.435045602236745,4.097641596996708,5.969118683797736
1730003823.1800776,1729971423.0,36.083203785,140.07773272,65.441,4,1730003823.1743069,1729971423.0,36.08320106,140.0777363133,65.443,4,1730003823.1625779,1729971423.0,36.083205285,140.077737295,65.449,4,36.0832039799154,140.07773155827985,79.56535404496105,-10.434645955038953,36.08320178416052,140.0777659048164,-2.435045602236745,4.022672001804719,6.404346508401787
1730003823.351607,1729971423.2,36.0832035817,140.0777340183,65.431,4,1730003823.3487897,1729971423.2,36.0832008417,140.0777376133,65.45,4,1730003823.3586974,1729971423.2,36.08320508,140.0777386167,65.451,4,36.08320380986989,140.07773265855496,79.29694355354451,-10.703056446455484,36.08320178416052,140.0777659048164,-2.435045602236745,3.9225082862396,6.845943758143457
1730003823.5637834,1729971423.4,36.083203365,140.0777354717,65.434,4,1730003823.5713108,1729971423.4,36.0832006483,140.07773912,65.449,4,1730003823.7422924,1729971423.6,36.0832047417,140.0777415717,65.451,4,36.08320360983748,140.0777339721299,79.09948879438745,-10.900511205612549,36.08320178416052,140.0777659048164,-2.435045602236745,3.802997417213703,7.2571353141343575
1730003823.9378912,1729971423.8,36.083202955,140.0777386767,65.422,4,1730003823.965292,1729971423.8,36.0832002983,140.0777423783,65.448,4,1730003823.9565701,1729971423.8,36.0832045783,140.0777431917,65.451,4,36.083204198126225,140.077736553052,64.02454381286434,-25.975456187135666,36.08320178416052,140.0777659048164,-2.435045602236745,3.5760476159092627,21.051536421004712
1730003824.1631575,1729971424.0,36.0832027233,140.0777405767,65.424,4,1730003824.174814,1729971424.0,36.083200095,140.07774428,65.44,4,1730003824.1818588,1729971424.0,36.08320439,140.0777450483,65.45,4,36.083202962616284,140.07773861553486,81.21210298876576,-8.787897011234234,36.08320178416052,140.0777659048164,-2.435045602236745,3.3813534018496765,5.9086468480289875
1730003824.3722377,1729971424.2,36.0832025133,140.0777424417,65.43,4,1730003824.348325,1729971424.2,36.0831999483,140.0777462967,65.44,4,1730003824.3692422,1729971424.2,36.08320423,140.0777469633,65.446,4,36.08320273667342,140.07774048912466,81.72097453102084,-8.279025468979155,36.08320178416052,140.0777659048164,-2.435045602236745,3.211597634804942,5.695254721194858
1730003824.7455823,1729971424.6,36.083202175,140.077746645,65.414,4,1730003824.7585115,1729971424.6,36.0831997983,140.0777506667,65.429,4,1730003824.7508585,1729971424.6,36.0832040983,140.0777510583,65.445,4,36.08320252032694,140.07774244443732,82.78240945656364,-7.217590543436362,36.08320178416052,140.0777659048164,-2.435045602236745,3.034624032969933,4.936710921921325
