中心アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,右アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,左アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,現在の車体中心の緯度,現在の車体中心の経度,現在の車体の方位角,車体姿勢,目標の緯度,目標の経度,目標の方位角,目標位置と現在位置の距離,目標位置と現在姿勢の方位角の差
1729999840.5673492,1729967440.4,36.0831716883,140.07819354,65.11,4,1729999840.570879,1729967440.4,36.0831691233,140.07819723,65.141,4,1729999840.5779512,1729967440.4,36.083173355,140.0781980733,65.159,4,36.08317184912419,140.07819238720003,80.84942707131827,-9.150572928681727,36.083171285790925,140.0782199787166,-27.03633925707501,3.3393784497335974,0.8741793043565925
1729999840.7711098,1729967440.6,36.0831715583,140.0781946667,65.11500000000001,4,1729999840.7626274,1729967440.6,36.0831690033,140.0781984,65.137,4,1729999840.7593462,1729967440.6,36.083173235,140.078199185,65.159,4,36.08317178830684,140.078193487022,80.79222110050634,-9.207778899493666,36.083171285790925,140.0782199787166,-27.03633925707501,3.2403878088857287,0.797331011810819
1729999840.951812,1729967440.8,36.08317143,140.078195825,65.112,4,1729999840.9703097,1729967440.8,36.083168835,140.0781995,65.138,4,1729999840.9643915,1729967440.8,36.0831730717,140.0782003317,65.166,4,36.08317163121773,140.07819462073653,81.41896488361432,-8.581035116385678,36.083171285790925,140.0782199787166,-27.03633925707501,3.136824877573447,0.21274218587545832
1729999841.181351,1729967441.0,36.0831712967,140.0781968467,65.112,4,1729999841.1754646,1729967441.0,36.0831687633,140.0782005333,65.141,4,1729999841.3633459,1729967441.2,36.083172865,140.07820243,65.169,4,36.08317149451897,140.07819574964208,80.9272941037406,-9.072705896259398,36.083171285790925,140.0782199787166,-27.03633925707501,3.0340206386573976,0.7083540452543022
1729999841.5589764,1729967441.4,36.0831710983,140.078198955,65.10900000000001,4,1729999841.5651898,1729967441.4,36.0831685283,140.0782027,65.138,4,1729999841.5565107,1729967441.4,36.0831727567,140.0782035017,65.16,4,36.08317202241033,140.07819753278028,69.38620268980961,-20.613797310190392,36.083171285790925,140.0782199787166,-27.03633925707501,2.8847906780615165,10.634208295662695
1729999841.7614205,1729967441.6,36.0831709883,140.0782001067,65.112,4,1729999841.773938,1729967441.6,36.0831684,140.0782038417,65.135,4,1729999841.9294603,1729967441.8,36.0831724983,140.078205745,65.155,4,36.083171165609734,140.0781989311575,81.23248513450238,-8.767514865497622,36.083171285790925,140.0782199787166,-27.03633925707501,2.7452097192785434,0.2867672836461495
1729999842.1560504,1729967442.0,36.0831706967,140.07820242,65.104,4,1729999842.163606,1729967442.0,36.083168215,140.078206235,65.138,4,1729999842.1522274,1729967442.0,36.08317249,140.078206885,65.157,4,36.083171661971136,140.07820084659383,69.30482965459443,-20.695170345405575,36.083171285790925,140.0782199787166,-27.03633925707501,2.5839335380069435,10.442065606457904
1729999842.3322153,1729967442.2,36.083170565,140.0782035283,65.106,4,1729999842.3516316,1729967442.2,36.0831681067,140.0782073683,65.142,4,1729999842.3448172,1729967442.2,36.0831723917,140.0782080133,65.161,4,36.0831707737523,140.07820237291193,82.94939469569992,-7.050605304300072,36.083171285790925,140.0782199787166,-27.03633925707501,2.4321933272248772,-1.4940285843743542
1729999842.5490675,1729967442.4,36.0831704883,140.0782046983,65.11,4,1729999842.5590928,1729967442.4,36.0831680167,140.0782085233,65.14,4,1729999842.5440388,1729967442.4,36.083172305,140.07820915,65.157,4,36.08317066629897,140.0782035030836,83.01925774229319,-6.980742257706803,36.083171285790925,140.0782199787166,-27.03633925707501,2.329760689723134,-1.6458776847832033
1729999842.742482,1729967442.6,36.08317042,140.078205915,65.106,4,1729999842.749154,1729967442.6,36.08316797,140.0782097983,65.138,4,1729999842.737583,1729967442.6,36.08317227,140.0782103267,65.153,4,36.08317056597489,140.07820464715743,83.22061558564917,-6.779384414350825,36.083171285790925,140.0782199787166,-27.03633925707501,2.2262156594735063,-1.9617702484748594
1729999842.9627461,1729967442.8,36.0831703267,140.078207085,65.114,4,1729999842.9714568,1729967442.8,36.0831679167,140.07821099,65.133,4,1729999842.9585738,1729967442.8,36.0831722333,140.0782114983,65.151,4,36.083170461347756,140.07820586442938,84.29174674880007,-5.708253251199931,36.083171285790925,140.0782199787166,-27.03633925707501,2.1160927823116937,-3.1733515332178173
1729999843.1402736,1729967443.0,36.0831702433,140.0782082733,65.10900000000001,4,1729999843.1602232,1729967443.0,36.0831678267,140.078212135,65.126,4,1729999843.1631618,1729967443.0,36.08317212,140.078212695,65.149,4,36.08317040223267,140.07820704438106,84.5285248272103,-5.471475172789697,36.083171285790925,140.0782199787166,-27.03633925707501,2.010101893957687,-3.6931081316679064
1729999843.353563,1729967443.2,36.0831701783,140.0782093917,65.113,4,1729999843.3565016,1729967443.2,36.0831677133,140.078213295,65.128,4,1729999843.5392256,1729967443.4,36.0831719367,140.0782149683,65.143,4,36.08317033544914,140.07820821955772,83.94346703251892,-6.056532967481077,36.083171285790925,140.0782199787166,-27.03633925707501,1.9044497858072793,-3.3951429866227163
1729999843.7717526,1729967443.6,36.083170025,140.078211595,65.11,4,1729999843.7661061,1729967443.6,36.0831675617,140.0782154433,65.124,4,1729999843.7569115,1729967443.6,36.0831717967,140.078216095,65.141,4,36.08317087772492,140.0782101160509,72.13672521129577,-17.86327478870423,36.083171285790925,140.0782199787166,-27.03633925707501,1.7480212243733686,5.545488509993275
1729999843.9703112,1729967443.8,36.0831699283,140.078212775,65.107,4,1729999843.9527183,1729967443.8,36.0831673983,140.0782165783,65.124,4,1729999843.9652019,1729967443.8,36.08317166,140.078217295,65.144,4,36.08317010546514,140.07821158282877,82.86505957367227,-7.134940426327725,36.083171285790925,140.0782199787166,-27.03633925707501,1.6016338062666708,-3.195812295237719
1729999844.1893628,1729967444.0,36.0831697967,140.0782138433,65.098,4,1729999844.1830096,1729967444.0,36.08316728,140.0782176633,65.122,4,1729999844.1721804,1729967444.0,36.083171535,140.078218355,65.14,4,36.083169994296824,140.0782127565896,82.21037992652548,-7.789620073474525,36.083171285790925,140.0782199787166,-27.03633925707501,1.4954317191742632,-2.802563087704669
1729999844.3436532,1729967444.2,36.0831697583,140.078214765,65.101,4,1729999844.339721,1729967444.2,36.0831672717,140.0782186067,65.12700000000001,4,1729999844.3542976,1729967444.2,36.08317153,140.0782192433,65.141,4,36.083169857399604,140.07821382656823,82.4672257493129,-7.5327742506871,36.083171285790925,140.0782199787166,-27.03633925707501,1.397912572151328,-3.173493473302845
1729999844.7505226,1729967444.6,36.0831696283,140.0782163,65.104,4,1729999844.73144,1729967444.6,36.0831670967,140.0782201267,65.125,4,1729999844.7469752,1729967444.6,36.0831713183,140.0782207917,65.138,4,36.083169815139854,140.07821473686224,83.06650375721154,-6.933496242788464,36.083171285790925,140.0782199787166,-27.03633925707501,1.3165223317407049,-4.235136129088224
1729999844.9309993,1729967444.8,36.0831695417,140.078217055,65.093,4,1729999844.9368734,1729967444.8,36.08316699,140.078220835,65.123,4,1729999844.9437506,1729967444.8,36.0831712117,140.0782215367,65.143,4,36.08316964368412,140.0782162744232,82.69813889248186,-7.30186110751814,36.083171285790925,140.0782199787166,-27.03633925707501,1.1770018314076642,-4.263995719071627
1729999845.1536329,1729967445.0,36.0831694717,140.0782180083,65.09,4,1729999845.1804667,1729967445.0,36.083166885,140.0782217617,65.128,4,1729999845.1745741,1729967445.0,36.0831710867,140.0782225067,65.142,4,36.08316956067447,140.07821700489978,82.30005488757993,-7.6999451124200675,36.083171285790925,140.0782199787166,-27.03633925707501,1.110705628931327,-4.080887236692818
1729999845.542126,1729967445.4,36.083169175,140.0782203933,65.09,4,1729999845.5396712,1729967445.4,36.0831665417,140.078224085,65.12,4,1729999845.5266926,1729967445.4,36.0831707083,140.0782249733,65.137,4,36.08316947576641,140.07821795841832,81.7927873755799,-8.207212624420102,36.083171285790925,140.0782199787166,-27.03633925707501,1.0247424234528626,-4.038340427851155
1729999845.7436588,1729967445.6,36.083168995,140.0782215533,65.089,4,1729999845.7450197,1729967445.6,36.083166315,140.0782252,65.116,4,1729999845.729934,1729967445.6,36.0831705,140.078226125,65.136,4,36.083169211414926,140.07822037220595,80.16150059725999,-9.838499402740018,36.083171285790925,140.0782199787166,-27.03633925707501,0.8062489942319365,-3.6470347719798952
1729999845.9397628,1729967445.8,36.0831688533,140.0782226267,65.09,4,1729999845.9452221,1729967445.8,36.0831661083,140.0782262,65.118,4,1729999845.944103,1729967445.8,36.0831702983,140.0782272183,65.142,4,36.0831690147948,140.07822151008918,79.80751516540633,-10.19248483459367,36.0831660037571,140.0782843402523,-4.839921670813507,6.588642863778595,6.609713776806927
1729999846.1784747,1729967446.0,36.0831686933,140.07822371,65.09,4,1729999846.1895514,1729967446.0,36.0831659533,140.0782272417,65.118,4,1729999846.1617832,1729967446.0,36.0831701383,140.0782283383,65.142,4,36.08316886887721,140.07822257026137,78.81729849556345,-11.182701504436555,36.0831660037571,140.0782843402523,-4.839921670813507,6.492337119036375,7.689878697222995
1729999846.369761,1729967446.2,36.0831684983,140.0782247633,65.081,4,1729999846.3500566,1729967446.2,36.0831657733,140.0782283067,65.116,4,1729999846.3717935,1729967446.2,36.0831699833,140.0782293567,65.138,4,36.08316876122907,140.07822366369982,77.96763544908606,-12.032364550913938,36.0831660037571,140.0782843402523,-4.839921670813507,6.393310252871019,8.592617371176377
1729999846.5762317,1729967446.4,36.0831683783,140.078225815,65.082,4,1729999846.5699494,1729967446.4,36.08316568,140.078229435,65.114,4,1729999846.5865378,1729967446.4,36.0831698767,140.0782304083,65.133,4,36.08316856065481,140.07822469694233,78.53163281823929,-11.468367181760716,36.0831660037571,140.0782843402523,-4.839921670813507,6.299101488203919,8.17990264008197
1729999846.7697523,1729967446.6,36.08316818,140.078226945,65.086,4,1729999846.7534034,1729967446.6,36.08316557,140.078230605,65.117,4,1729999846.7770734,1729967446.6,36.08316976,140.0782315067,65.133,4,36.08316841456874,140.0782257757896,79.31650184867334,-10.683498151326667,36.0831660037571,140.0782843402523,-4.839921670813507,6.2011700954427775,7.493056005570322
1729999846.9627779,1729967446.8,36.0831680717,140.0782281367,65.087,4,1729999846.9702442,1729967446.8,36.0831654617,140.0782318567,65.116,4,1729999846.9772508,1729967446.8,36.0831696783,140.0782326483,65.135,4,36.0831682567732,140.07822690005372,80.07069617920881,-9.929303820791189,36.0831660037571,140.0782843402523,-4.839921670813507,6.099102808037182,6.850146453656156
1729999847.341411,1729967447.2,36.083167835,140.07823045,65.086,4,1729999847.3313854,1729967447.2,36.0831653633,140.0782342667,65.12100000000001,4,1729999847.3435972,1729967447.2,36.0831696083,140.0782348967,65.13,4,36.08316808808278,140.07822808185927,81.31739300784412,-8.682606992155884,36.0831660037571,140.0782843402523,-4.839921670813507,5.99182111118571,5.727503749162366
1729999847.5527816,1729967447.4,36.0831677517,140.0782315833,65.086,4,1729999847.5518415,1729967447.4,36.08316528,140.0782354833,65.116,4,1729999847.5540366,1729967447.4,36.0831695783,140.0782360567,65.135,4,36.083167897122635,140.07823039312038,83.11640390317586,-6.883596096824138,36.0831660037571,140.0782843402523,-4.839921670813507,5.782842132873623,4.031819641777223
1729999847.7528694,1729967447.6,36.0831676817,140.0782327133,65.084,4,1729999847.741518,1729967447.6,36.08316527,140.0782366583,65.117,4,1729999847.7445292,1729967447.6,36.083169565,140.0782371617,65.13,4,36.083167799387624,140.07823157563146,83.8068147619164,-6.193185238083596,36.0831660037571,140.0782843402523,-4.839921670813507,5.675929662335791,3.3972541504443052
1729999847.9650967,1729967447.8,36.0831676217,140.0782338683,65.086,4,1729999847.9496691,1729967447.8,36.083165225,140.0782378267,65.116,4,1729999847.9683464,1729967447.8,36.083169515,140.0782382833,65.137,4,36.083167743221765,140.0782327100537,84.55386441237714,-5.4461355876228605,36.0831660037571,140.0782843402523,-4.839921670813507,5.573571226183382,2.6629586258136904
1729999848.1638627,1729967448.0,36.0831675883,140.0782350217,65.092,4,1729999848.172027,1729967448.0,36.0831652183,140.0782389867,65.117,4,1729999848.1775625,1729967448.0,36.08316951,140.0782394367,65.135,4,36.083167666018376,140.07823385173234,85.05181232962562,-4.948187670374381,36.0831660037571,140.0782843402523,-4.839921670813507,5.4704479363718,2.2023318010136603
1729999848.37704,1729967448.2,36.0831675333,140.07823613,65.082,4,1729999848.3653867,1729967448.2,36.0831651933,140.07824014,65.116,4,1729999848.3859968,1729967448.2,36.08316949,140.0782405217,65.133,4,36.08316765580592,140.07823500797147,85.12491211124934,-4.875087888750654,36.0831660037571,140.0782843402523,-4.839921670813507,5.366373374679814,2.0880499048530075
1729999848.7678986,1729967448.6,36.0831674933,140.078238435,65.084,4,1729999848.748145,1729967448.6,36.08316515,140.078242535,65.13,4,1729999848.7608147,1729967448.6,36.083169485,140.07824281,65.131,4,36.083167589003345,140.0782361228312,85.86684185904129,-4.133158140958714,36.0831660037571,140.0782843402523,-4.839921670813507,5.265718096519346,1.37355212628823
1729999848.9612656,1729967448.8,36.08316746,140.0782395817,65.087,4,1729999848.9648273,1729967448.8,36.0831651083,140.0782436883,65.129,4,1729999848.7608147,1729967448.6,36.083169485,140.07824281,65.131,4,36.08316749435926,140.07823845911457,87.04601888509922,-2.95398111490078,36.0831660037571,140.0782843402523,-4.839921670813507,5.055029960994256,0.19843700307072695
1729999849.1782556,1729967449.0,36.0831674333,140.07824072,65.088,4,1729999849.1916142,1729967449.0,36.08316511,140.0782448217,65.126,4,1729999849.1578546,1729967449.0,36.0831694333,140.0782451117,65.129,4,36.08316674374922,140.07823908527092,99.27110588358889,9.271105883588893,36.0831660037571,140.0782843402523,-4.839921670813507,4.995342232199517,-11.103511551506415
1729999849.3750348,1729967449.2,36.0831674067,140.0782418917,65.086,4,1729999849.3678904,1729967449.2,36.0831650867,140.0782459883,65.124,4,1729999849.3807461,1729967449.2,36.083169415,140.07824631,65.128,4,36.08316745863153,140.07824075397517,86.87678911223477,-3.1232108877652442,36.0831660037571,140.0782843402523,-4.839921670813507,4.8483863951364725,0.297031730633264
1729999849.5638378,1729967449.4,36.083167395,140.07824308,65.083,4,1729999849.5793426,1729967449.4,36.0831650467,140.0782471667,65.126,4,1729999849.5819871,1729967449.4,36.0831693933,140.0782475117,65.117,4,36.08316745796093,140.07824193784833,86.54017209353204,-3.4598279064679605,36.0831660037571,140.0782843402523,-4.839921670813507,4.741885052784981,0.5710199693685081
1729999849.7735918,1729967449.6,36.0831673317,140.0782442667,65.078,4,1729999849.778264,1729967449.6,36.0831648883,140.07824826,65.12,4,1729999849.7626288,1729967449.6,36.0831692333,140.0782487483,65.11500000000001,4,36.08316744111984,140.0782431289749,86.30583614166656,-3.6941638583334395,36.0831660037571,140.0782843402523,-4.839921670813507,4.634645055673862,0.7615854918679298
1729999849.9515777,1729967449.8,36.0831672617,140.07824543,65.081,4,1729999849.9461458,1729967449.8,36.0831647733,140.0782493883,65.12100000000001,4,1729999849.9613156,1729967449.8,36.0831691033,140.0782499017,65.122,4,36.08316737322907,140.0782443026778,84.77675201012943,-5.223247989870568,36.0831660037571,140.0782843402523,-4.839921670813507,4.528684409457448,2.317426390041719
1729999850.3404098,1729967450.2,36.0831671367,140.078247685,65.069,4,1729999850.3544228,1729967450.2,36.0831646083,140.0782515933,65.114,4,1729999850.3660526,1729967450.2,36.083168925,140.0782521633,65.12100000000001,4,36.08316726777234,140.07824544549587,84.49096108548638,-5.509038914513629,36.0831660037571,140.0782843402523,-4.839921670813507,4.425295874504606,2.686965245192435
1729999850.561138,1729967450.4,36.0831670967,140.078248785,65.076,4,1729999850.5641503,1729967450.4,36.0831645817,140.0782526883,65.12100000000001,4,1729999850.5579374,1729967450.4,36.0831688817,140.07825323,65.118,4,36.08316713316665,140.07824768343764,83.8692975980729,-6.130702401927092,36.0831660037571,140.0782843402523,-4.839921670813507,4.223238876076723,3.376375408275396
1729999850.7651122,1729967450.6,36.0831669933,140.0782498433,65.075,4,1729999850.7557774,1729967450.6,36.08316449,140.0782537883,65.123,4,1729999850.7735357,1729967450.6,36.083168825,140.0782542967,65.124,4,36.0831670815514,140.07824876213766,84.14905263077448,-5.850947369225526,36.0831660037571,140.0782843402523,-4.839921670813507,4.125918667882126,3.1112271602149817
1729999850.9574604,1729967450.8,36.08316692,140.0782509533,65.07900000000001,4,1729999850.9662356,1729967450.8,36.0831644517,140.07825487,65.128,4,1729999850.9635656,1729967450.8,36.08316875,140.07825537,65.13,4,36.08316698341983,140.07824984257698,84.55054273946747,-5.449457260532524,36.0831660037571,140.0782843402523,-4.839921670813507,4.028200217745202,2.7982758384083257
1729999851.1792262,1729967451.0,36.0831668467,140.0782521,65.07900000000001,4,1729999851.1613266,1729967451.0,36.0831643917,140.0782560383,65.12100000000001,4,1729999851.176397,1729967451.0,36.0831687133,140.0782565117,65.129,4,36.08316692414524,140.0782509197704,84.59455761556194,-5.405442384438058,36.0831660037571,140.0782843402523,-4.839921670813507,3.9309787204284845,2.7846114053985587
1729999851.374672,1729967451.2,36.08316674,140.07825325,65.08,4,1729999851.3599355,1729967451.2,36.0831643,140.0782572617,65.117,4,1729999851.3784597,1729967451.2,36.08316864,140.0782577017,65.13,4,36.08316685709867,140.07825207265896,84.90801247844666,-5.091987521553332,36.0831660037571,140.0782843402523,-4.839921670813507,3.826908646651552,2.51133382668446
1729999851.7466142,1729967451.6,36.0831665983,140.0782555667,65.076,4,1729999851.751699,1729967451.6,36.083164175,140.07825963,65.123,4,1729999851.7255967,1729967451.6,36.08316852,140.07826,65.128,4,36.0831667520673,140.07825327698276,85.28555667391278,-4.714443326087219,36.0831660037571,140.0782843402523,-4.839921670813507,3.7180278871901855,2.2379391925732763
1729999851.9376879,1729967451.8,36.083166575,140.0782567483,65.082,4,1729999851.9548597,1729967451.8,36.0831641433,140.0782607583,65.124,4,1729999851.9649832,1729967451.8,36.0831684983,140.0782611183,65.116,4,36.08316658465603,140.07825560609413,86.0375123602449,-3.962487639755096,36.0831660037571,140.0782843402523,-4.839921670813507,3.5076534077503787,1.641064787041957
1729999852.1569366,1729967452.0,36.0831665483,140.0782578583,65.08,4,1729999852.175235,1729967452.0,36.0831641233,140.078261905,65.125,4,1729999852.1835742,1729967452.0,36.0831684733,140.0782621983,65.112,4,36.08316655104827,140.0782567288145,86.15310613410557,-3.8468938658944287,36.0831660037571,140.0782843402523,-4.839921670813507,3.406463135336576,1.5192485507673588
1729999852.333793,1729967452.2,36.08316651,140.0782590033,65.078,4,1729999852.3477437,1729967452.2,36.0831641017,140.0782631,65.126,4,1729999852.358708,1729967452.2,36.0831684233,140.0782633667,65.114,4,36.08316648624562,140.07825783899006,86.86066963768126,-3.139330362318744,36.0831660037571,140.0782843402523,-4.839921670813507,3.3062627415824952,0.8658136645663156
1729999852.5549338,1729967452.4,36.083166445,140.078260175,65.07900000000001,4,1729999852.5769463,1729967452.4,36.0831640633,140.0782642567,65.119,4,1729999852.5684636,1729967452.4,36.083168415,140.0782645317,65.113,4,36.08316643456542,140.0782590196647,87.12615585994953,-2.873844140050467,36.0831660037571,140.0782843402523,-4.839921670813507,3.19977720785487,0.6273896959411069
1729999852.7700334,1729967452.6,36.08316638,140.0782613267,65.072,4,1729999852.7615426,1729967452.6,36.08316397,140.0782654983,65.11500000000001,4,1729999852.765024,1729967452.6,36.0831683417,140.078265705,65.112,4,36.08316641533233,140.0782601807718,87.05733532679174,-2.9426646732082586,36.0831660037571,140.0782843402523,-4.839921670813507,3.095194869877896,0.6598011950214526
1729999852.96778,1729967452.8,36.0831663017,140.078262535,65.072,4,1729999852.9655907,1729967452.8,36.083163955,140.0782666283,65.122,4,1729999852.9732862,1729967452.8,36.08316828,140.0782669083,65.13,4,36.083166287745755,140.07826138577562,87.79745253780261,-2.20254746219739,36.0831660037571,140.0782843402523,-4.839921670813507,2.9861998268966823,0.10814930202729534
1729999853.3514998,1729967453.2,36.0831662133,140.0782648283,65.069,4,1729999853.362482,1729967453.2,36.0831638417,140.0782689933,65.10900000000001,4,1729999853.3440201,1729967453.2,36.0831681717,140.078269185,65.117,4,36.083166297981286,140.0782625551468,86.9854669273655,-3.014533072634507,36.0831660037571,140.0782843402523,-4.839921670813507,2.880991981686596,0.8210119476737566
1729999853.527835,1729967453.4,36.0831661833,140.0782659717,65.071,4,1729999853.5528953,1729967453.4,36.0831638783,140.0782700983,65.11,4,1729999853.5512295,1729967453.4,36.083168165,140.0782702683,65.113,4,36.083166130213506,140.07826487289194,87.93749142740555,-2.0625085725944503,36.0831660037571,140.0782843402523,-4.839921670813507,2.6716966674739147,0.09656288625289297
1729999853.774573,1729967453.6,36.083166165,140.0782671183,65.069,4,1729999853.769849,1729967453.6,36.0831638633,140.078271255,65.104,4,1729999853.7544746,1729967453.6,36.08316812,140.07827146,65.10900000000001,4,36.083166132302594,140.07826596650222,88.15233017090726,-1.847669829092739,36.0831660037571,140.0782843402523,-4.839921670813507,2.573264811994709,-0.19867301548407132
1729999853.9412925,1729967453.8,36.0831661483,140.0782682217,65.072,4,1729999853.965943,1729967453.8,36.0831638333,140.0782723733,65.108,4,1729999853.960068,1729967453.8,36.0831681167,140.0782725717,65.108,4,36.083166125991276,140.07826714174234,87.75659378269421,-2.2434062173058087,36.0831660037571,140.0782843402523,-4.839921670813507,2.467456601084819,0.1255457019156524
1729999854.1583586,1729967454.0,36.0831661517,140.0782693733,65.075,4,1729999854.176214,1729967454.0,36.083163855,140.07827353,65.11500000000001,4,1729999854.1826537,1729967454.0,36.0831681517,140.078273715,65.106,4,36.083166104213134,140.07826825650008,87.84227134326193,-2.1577286567380716,36.0831660037571,140.0782843402523,-4.839921670813507,2.3670311884096753,0.008506097517857572
1729999854.3426554,1729967454.2,36.08316609,140.0782704883,65.065,4,1729999854.3713946,1729967454.2,36.0831637983,140.0782746633,65.105,4,1729999854.376089,1729967454.2,36.0831680933,140.0782748467,65.10300000000001,4,36.083166123474655,140.07826940609394,87.99410423921444,-2.0058957607855676,36.0831660037571,140.0782843402523,-4.839921670813507,2.263649480345299,-0.29567186992959865
1729999854.7378516,1729967454.6,36.0831660783,140.0782728217,65.06,4,1729999854.7508903,1729967454.6,36.08316377,140.0782769617,65.099,4,1729999854.5515413,1729967454.4,36.0831681067,140.0782760767,65.095,4,36.083166064934076,140.07827053855146,88.01065208157597,-1.9893479184240348,36.0831660037571,140.0782843402523,-4.839921670813507,2.161472980505676,-0.2487538269344775
1729999854.929801,1729967454.8,36.0831660567,140.078273985,65.066,4,1729999854.9466386,1729967454.8,36.0831637433,140.0782781083,65.105,4,1729999854.9409432,1729967454.8,36.0831680433,140.0782783367,65.096,4,36.08316537634172,140.07827235716414,99.42520244653844,9.425202446538437,36.0831660037571,140.0782843402523,-4.839921670813507,1.9960396702580196,-9.65495405341419
1729999855.1584244,1729967455.0,36.083166035,140.0782750917,65.059,4,1729999855.1776855,1729967455.0,36.0831637017,140.0782792017,65.102,4,1729999855.1804092,1729967455.0,36.08316805,140.0782794267,65.09100000000001,4,36.08316604144408,140.07827400744128,87.5259597062774,-2.4740402937225903,36.0831660037571,140.0782843402523,-4.839921670813507,1.8491952051780463,-0.061419032083641065
1729999855.336712,1729967455.2,36.0831659833,140.07827618,65.056,4,1729999855.3479943,1729967455.2,36.08316366,140.0782802967,65.105,4,1729999855.3591177,1729967455.2,36.083167975,140.07828052,65.09,4,36.083166020174566,140.07827509894105,87.58978469280304,-2.410215307196966,36.0831660037571,140.0782843402523,-4.839921670813507,1.7508779473650984,-0.1904060488469016
1729999855.5545194,1729967455.4,36.0831659167,140.078277235,65.055,4,1729999855.5779338,1729967455.4,36.08316356,140.0782813133,65.099,4,1729999855.5852616,1729967455.4,36.08316783,140.078281635,65.088,4,36.08316596183947,140.0782761930918,87.5895356388956,-2.410464361104408,36.0831660037571,140.0782843402523,-4.839921670813507,1.6521379528066402,-0.12098207325508274
1729999855.7550926,1729967455.6,36.0831658617,140.0782783067,65.056,4,1729999855.7461922,1729967455.6,36.08316349,140.0782824133,65.1,4,1729999855.7543132,1729967455.6,36.0831677933,140.0782827617,65.087,4,36.08316590492821,140.07827726305925,86.49305072380476,-3.5069492761952414,36.0831660037571,140.0782843402523,-4.839921670813507,1.5555836027086425,1.051092301475966
1729999855.9331143,1729967455.8,36.0831657867,140.07827933,65.056,4,1729999855.9421425,1729967455.8,36.0831633917,140.0782833683,65.098,4,1729999855.9477327,1729967455.8,36.0831677067,140.0782837633,65.088,4,36.083165867176916,140.07827837762827,86.23210353407333,-3.7678964659266643,36.0831660037571,140.0782843402523,-4.839921670813507,1.4551082662438246,1.3074505131506742
1729999856.140294,1729967456.0,36.0831657233,140.0782802017,65.053,4,1729999856.1487079,1729967456.0,36.0831633417,140.0782841917,65.088,4,1729999856.1549726,1729967456.0,36.083167635,140.0782846,65.09,4,36.083165804045656,140.07827935845702,85.74142141675044,-4.2585785832495615,36.0831660037571,140.0782843402523,-4.839921670813507,1.3665505394531121,1.9325564354609837
1729999856.3820682,1729967456.2,36.083165685,140.0782808833,65.061,4,1729999856.4024773,1729967456.2,36.0831632783,140.078284935,65.089,4,1729999856.5377705,1729967456.4,36.08316757,140.0782859217,65.08500000000001,4,36.083165753050125,140.07828018942664,85.57642729442229,-4.423572705577706,36.0831660037571,140.0782843402523,-4.839921670813507,1.2915406494251713,2.21361217485182
1729999856.5708919,1729967456.4,36.083165635,140.078281525,65.05799999999999,4,1729999856.7603192,1729967456.6,36.0831632483,140.0782863667,65.095,4,1729999856.7625597,1729967456.6,36.0831675867,140.0782866683,65.08500000000001,4,36.08316605503815,140.07828128125882,79.40705258821909,-10.592947411780907,36.0831660037571,140.0782843402523,-4.839921670813507,1.1951472232124463,6.5956729274780965
1729999856.9403484,1729967456.8,36.0831655783,140.078283155,65.032,4,1729999856.9442956,1729967456.8,36.0831632183,140.0782873017,65.101,4,1729999856.9356751,1729967456.8,36.083167485,140.0782875883,65.088,4,36.08316561126265,140.0782823052384,86.76340345413077,-3.2365965458692387,36.0831660037571,140.0782843402523,-4.839921670813507,1.1005386345133972,1.4625248192513194
1729999857.148591,1729967457.0,36.0831655267,140.07828431,65.043,4,1729999857.155449,1729967457.0,36.0831631617,140.0782884567,65.098,4,1729999857.1421962,1729967457.0,36.0831674617,140.0782887267,65.093,4,36.08316553888989,140.0782832322926,86.8724693393987,-3.127530660601297,36.0831660037571,140.0782843402523,-4.839921670813507,1.016845815580008,1.6600804168282841
1729999857.335662,1729967457.2,36.0831654617,140.0782855417,65.041,4,1729999857.3571398,1729967457.2,36.0831631117,140.0782897417,65.093,4,1729999857.345301,1729967457.2,36.08316748,140.078289975,65.089,4,36.08316548676173,140.07828437820126,87.07606822513539,-2.923931774864612,36.08316371141943,140.07830708938923,-6.54901463924412,2.974929838410324,-2.900968555536701
1729999857.5496325,1729967457.4,36.0831654433,140.0782868033,65.028,4,1729999857.5599253,1729967457.4,36.0831630833,140.0782909467,65.088,4,1729999857.5462737,1729967457.4,36.0831674183,140.078291175,65.087,4,36.08316544480479,140.07828564333448,87.51241218652096,-2.487587813479057,36.08316371141943,140.07830708938923,-6.54901463924412,2.8611048958945946,-3.476152216345896
1729999857.7541637,1729967457.6,36.08316538,140.0782879383,65.036,4,1729999857.7659862,1729967457.6,36.0831630367,140.0782921233,65.09100000000001,4,1729999857.7470698,1729967457.6,36.0831673567,140.0782923633,65.087,4,36.08316539768597,140.0782868457248,87.54698344520699,-2.4530165547930127,36.08316371141943,140.07830708938923,-6.54901463924412,2.7528564339990753,-3.6366861812080087
